4625218	Pseudopronorites Nassichuk, 1975
4625227	Syrdenites Nassichuk, Furnish & Glenister, 1965
9464258	Chelone crassicostata (Owen, 1849)
3041292	Brassica violacea L.
3911295	Patagonium crassicaule (Phil.) Reiche
9600839	Pristonychus crassicornis Fairmaire, 1877
8377408	Laemostenus crassicornis (Fairmaire, 1877)
9266668	Anthaxia tazaotana subatlassica Bílý, 2006
7562459	Laemostenus circassicus (Reitter, 1887)
9237321	Pristonychus circassicus Reitter, 1887
12067545	Hieracium cymosiforme subsp. francojurassicum (Nägeli & Peter) Gottschl.
9589069	Anthaxia nyassica knighti Théry, 1941
9331569	Anthaxia nyassica nyassica
2181743	Schizomus chaibassicus Bastawade, 2002
4431750	Anthaxia parnassica Obenberger, 1924
7536850	Olpidiaster brassicae (Woronin) Doweld
7979379	Lebia crassicornis (Motschulsky, 1864)
8354304	Lamprias crassicornis Motschulsky, 1864
4496578	Cynips crassicornis Curtis, 1838
4497102	Andricus crassicornis (Curtis, 1838)
2228200	Pseudotanais crassicornis Hansen, 1887
9562568	Cercopis jurassica (Geinitz, 1884)
2102612	Eumicromus malgassicus Fraser, 1951
2102614	Micromus malgassicus (Fraser, 1951)
7426838	Conchotingis malgassica Rodrigues, 1992
1289631	Nemeritis crassiceps Habermehl, 1922
9279654	Sphaeriola crassicosta (d'Orbigny, 1850)
8607462	Sphaeriola crassicostata d'Orbigny, 1850
6943600	Cryptophagus crassicornis J.Sahlberg, 1926
7421617	Lasiacantha crassicornis Horváth, 1929
6288003	Phyteuma spicatum subsp. jurassicum Rich.Schulz
3166850	Phyteuma spicatum var. jurassicum (Rich.Schulz) Hayek & Hegi
8155452	Eburia crassicornis Monné & Giesbert, 1994
11030103	Pantomallus crassicorne Martins, 1997
1140352	Eburia crassicornis Martins, 1981
2132105	Cesonia classica Chamberlin, 1924
5633742	Aspalathus crassicaulis Kuntze
5357279	Astragalus crassicaulis Graham
8570972	Protomyrmeleon jurassicus Nel, 1991
1309447	Aphanogmus crassiceps (Kieffer, 1907)
2802898	Agrostophyllum crassicaule var. bismarckiense Schltr.
2802899	Agrostophyllum crassicaule var. crassicaule
4421902	Anaticola crassicornis hopkinsi Eichler, 1954
11407583	Esthiopterum crassicorne Scopoli, 1763
7342885	Anaticola crassicornis crassicornis
11379395	Anaticola crassicorne crassicorne
4421899	Anaticola crassicornis dafilensis Carriker, 1956
8091456	Pediculus crassicornis Scopoli, 1763
11374248	Anaticola crassicorne crassicornis (Scopoli, 1763)
8908514	Anaticola crassicornis kirgizika Kasiev, 1977
11372537	Anaticola crassicorne mergiserrati (de Geer, 1778)
1032050	Anaticola crassicornis
9441488	Caloceras crassicostatum Guex, 1995
5166588	Pennella crassicornis Steenstrup & Lütken, 1861
2132292	Drassodes malagassicus (Butler, 1880)
7949999	Plasmodiophora brassicae Woronin
3808609	Sagina crassicaulis var. litoralis (Hultén) Hultén
7523118	Sagina crassicaulis var. littorea (Makino) H.Hara
3808596	Sagina crassicaulis S.Watson
11790798	Carinocyrena tibiassica C.M.Kolesnikov, 1980
7615349	Sagina maxima var. crassicaulis (S.Watson) Vorosch.
3809077	Sagina maxima f. crassicaulis (S.Watson) M.Mizush.
5588387	Alsinella crassicaulis (S.Watson) Greene
6363738	Sagina maxima var. crassicaulis (S.Watson) H.Hara
12094721	Aphidius brassicae Marshall, 1896
1260246	Diaeretiella brassicae (Marshall, 1896)
8030408	Gymnosporia nyassica Burtt Davy & Hutch.
4539666	Orchesella crassicornis Vogler, 1896
12204571	Postia crassicontexta B.K.Cui & Shun Liu
1425555	Microgomphus nyassicus (Grünberg, 1902)
7960433	Pison crassicorne Cameron, 1897
5009540	Bruchus crassicornis J.C.Fabricius, 1798
4952378	Pegmavalvula triassica Newell & Boyd, 1995
10068574	Acrotrichis crassicollis (A.Matthews, 1866)
4990513	Anomoea nitidicollis crassicornis Schaeffer, 1933
5984994	Eupteryx talassica Mitjaev, 1971
2033572	Draeculacephala crassicornis Van Duzee, 1915
11740634	Okaundua crassicauda (Heller & Linnavuori, 1968)
10514348	Nodophthalmidium jurassicum Carozzi, 1953
9260153	Pseudonubeculina jurassica Seibold & Seibold, 1953
9461509	Mocuellus chakassicus Emeljanov, 1979
10327030	Karataothrips jurassicus Sharov, 1972
5155286	Idiocerus talassicus Mitjaev, 1990
2024812	Syringius talassicus (Mitjaev, 1971)
6115281	Dysgonia malgassica (Viette, 1968)
5232776	Plagiorhynchus crassicollis (Villot, 1875)
6354172	Ceratostoma crassicolle Kirschst.
1438119	Polycentropus crassicornis Walker, 1852
4506170	Mutilla crassicornis Maidl, 1922
8463056	Araeonema panthalassica Nützel, 2012
2911382	Coprosma crassicaulis Stapf
2747841	Crocus hadriaticus subsp. parnassicus (B.Mathew) B.Mathew
10108171	Trachia crassicostata (W.H.Benson, 1848)
8635993	Australocosmica crassicostata Criscione & Köhler, 2013
10250670	Linguaserra triassica Reich, 2018
11517228	Naiadites triassicus Pilsbry, 1926
3304501	Massarinula brassicae Dearn. & House
7427142	Bythotrephes crassicadus Sars, 1890
1084681	Coelorrhina nyassica Kraatz, 1900
5106473	Zygaena jurassicola Burgeff, 1926
5106480	Zygaena jurassica Burgeff, 1914
2671798	Mironia crassicuspis (H.Rob.) R.H.Zander
8694065	Timorhynchia nimassica (Krumbeck, 1924)
7900668	Asclepias crassicoronata Goyder
9618251	Cryptodrilus crassicystis Michaelsen, 1897
8736644	Perichaeta crassicystis Michaelsen, 1896
4813681	Hickmaniella classica Blakemore, 2000
2642981	Caulerpa sedoides f. crassicaulis (J.Agardh) Weber Bosse, 1898
10800552	Obscurella crassicosta (F.Sandberger, 1870)
12341400	Linnaea borealis f. classica Wittr.
9543538	Pheretima crassicystis (Michaelsen, 1896)
1852619	Holcocera crassicornella Dietz, 1910
2824733	Kinetochilus crassicaule (Schltr.) Brieger
9282355	Knemiceras crassicostatum (Sommermeier, 1910)
10978229	Aucella crassicollis Keyserling, 1846
7758178	Hoya crassicaulis Elmer ex Kloppenb.
2504525	Crassicutis Manter, 1936
12251993	Archidium crassicostatum D.R.Toren, Kellman & Shevock
11360592	Diplonevra crassicornis (Becker, 1901)
4516564	Phora crassicornis Meigen, 1830
1592656	Asphondylia bigeloviaebrassicoides (Townsend, 1893)
4350451	Oxyonchus crassicollis Allgén, 1959
8989083	Odontotermes classicus (Sjöstedt, 1912)
